,Branch length stretch,Local substitution rate,date,numdate
CNPPE373-12|Pseudotolida_arida|Mordellidae|Canada|Ontario|BIOUG_PELEE-NP,0.9997560738960879,1.0002964067684128,,-150953437.50153202
CNPPE376-12|Mordellistena|Mordellidae|Canada|Ontario|BIOUG_PELEE-NP,0.9999879171337973,1.000000000011332,,-152098089.0577912
CNPPG901-12|Mordellina_quadrinotata|Mordellidae|Canada|Ontario|BIOUG_PELEE-NP,0.9990025832813141,1.0011649845992254,,-154040681.66393697
CNPPH1137-12|Mordellina_nigricans|Mordellidae|Canada|Ontario|BIOUG_PELEE-NP,0.9999884013052905,1.0000000396749327,,-151252584.34769812
CNRGF159-15|Glipostenoda_ambusta|Mordellidae|Canada|Ontario|BIOUG_ROUGE-NP,0.0,0.9999999999997425,,-154167547.23678443
CNRGG274-15|Mordellistena_trifasciata|Mordellidae|Canada|Ontario|BIOUG_ROUGE-NP,0.9997810993145487,1.0002967225294181,,-153585936.283366
CNRGO488-15|Mordellistena_fuscipennis|Mordellidae|Canada|Ontario|BIOUG_ROUGE-NP,0.9999925733226586,0.9999999999993361,,-153966625.39901558
CNRMD2530-12|Mordellina_ancilla|Mordellidae|Canada|Manitoba|BIOUG_RIDING-NP,0.0,1.0000893921288967,,-155842711.61627942
CNRME5029-12|Mordellistena|Mordellidae|Canada|Manitoba|BIOUG_RIDING-NP,0.9990676974371393,1.001170410240315,,-153221807.8494538
CNROH588-13|Pseudotolida_arida|Mordellidae|Canada|Ontario|BIOUG_ROUGE-NP,0.0,1.0000000493797625,,-151464544.97599196
CNROP453-13|Mordellistena_ornata|Mordellidae|Canada|Ontario|BIOUG_ROUGE-NP,0.999998929024322,1.000000003617877,,-96289754.51342201
CNROR025-13|Tolidomordella_discoidea|Mordellidae|Canada|Ontario|BIOUG_ROUGE-NP,0.0,1.0000000157531994,,-157552046.5281372
CNROR028-13|Paramordellaria_triloba|Mordellidae|Canada|Ontario|BIOUG_ROUGE-NP,0.0,1.0000000592709344,,-158363628.08610484
CNSLF089-12|Falsomordellistena_discolor|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.9997977455583574,1.000296922187374,,-150387464.8994213
CNSLP1102-13|Hoshihananomia_octopunctata|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.999114440149319,1.001174018515184,,-155219707.55869588
CNSLP237-13|Mordellistena|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.0,1.0000016454551894,,-152424554.8988221
CNSLQ057-13|Mordellina_ancilla|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.9999612887754463,1.0000000000251235,,-155685988.6463859
CNTIC5763-15|Mordellochroa_scapularis|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.9990901699335047,1.0011721756864855,,-156672176.0277265
CNTID3763-15|Mordellistena|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.999992402178331,1.0000000258264985,,-156093404.01027602
CNTID3779-15|Mordellina_pustulata|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.9999573746008334,1.00000015249712,,-148663325.29424018
CNTID3789-15|Mordellistena_ornata|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.0,1.000000006682278,,-142791689.56425297
CNTIE1347-15|Mordella_marginata|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.9990673895430341,1.0011720936237114,,-159139868.57987177
CNTIE1409-15|Mordellistena_errans|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.0,1.0000980896204328,,-154437578.78211015
CNTIF2241-15|Mordellaria_undulata|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.9999918920637171,1.000066620935531,,-158307278.9586046
CNTIF2618-15|Mordellina_quadrinotata|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.9990624090219543,1.001171720918935,,-153413065.80332446
CNTIF2641-15|Mordellaria|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.0,1.0000986876870435,,-154318982.43586487
CNTIG184-15|Mordellistena_limbalis|Mordellidae|Canada|Ontario|BIOUG_STLAW-NP,0.9996203509000098,1.0000263680180794,,-156038402.19035769
GBDL00219,0.0,1.0000000089724221,,-149863623.96139628
GBDL00278,0.9999868810927002,1.0000000448616613,,-158547795.1379367
GBDL00635,0.9999932544558887,1.0000000174514185,,-154182387.82194424
GBDL00638,0.9996954491662517,1.0002955652820311,,-156094286.0083522
GBDL00762,0.9999886293989593,1.0000000389537367,,-156079740.6265908
GBDL00840,0.9999932855606817,1.0000000228463328,,-152967087.18009055
GBDL00917,0.9991236553882669,1.0011747008875738,,-153499188.4609471
GBDL00974,0.0,1.0000000000002058,,-145503764.33242512
GBDL00986,0.0,1.0000000027588152,,-157290670.00834113
GBDL01288,0.9997832156002813,1.0005414191130635,,-162094083.73883033
GBDL01355,2.0,0.9609976781664342,-171997976.0,-173211910.3568614
GBDL01572,0.9999957020617711,0.9487921515254883,,-152582845.5101431
GBDL01807,0.9997199385257644,1.0002959188320601,,-158459403.8297633
GBDL01929,0.7842774844339476,3.1146595649321425,-162997976.0,-164148390.5360696
GBDL02774,2.0,0.04848217617241559,-162997976.0,-164148390.5360696
GBDL02867,1.589412958136167,1.1267746730563903,-162997976.0,-164148390.5360696
GBDL02868,4.3298061983743556e-07,0.76348882751442,-162997976.0,-164148390.53602093
GBDL02869,4.3298061983743556e-07,0.76348882751442,-162997976.0,-164148390.53602093
GMAAD070-16|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.0,1.000000050993701,,-157279097.03969276
GMAAD1057-16|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.0,1.0000979198494642,,-158454962.20517117
GMAAD1067-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.9999746109098492,1.0000000887138478,,-156705237.5408112
GMAAE1271-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.9997587894065458,1.0002964419096858,,-156374655.68093845
GMAAM810-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.9991281505424192,1.0011750313699974,,-156046653.17073005
GMAAM811-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.8072520021490577,1.121606865844017,,-158931152.04032704
GMAAQ684-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.9999781855499063,1.0000000759542236,,-157590891.2075717
GMAAQ685-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.9997015769523584,1.000295655036605,,-147236114.23491007
GMAAS590-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.0,1.0000987754019013,,-156518799.64799842
GMAAT083-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.9999964500629622,1.0000052250525833,,-150210803.0280427
GMAAV564-16|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|,0.9999926690641859,0.9488120524393473,,-157403572.7556766
GMACQ604-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,1.0000000408983793,,-156406531.02872276
GMACR444-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.997955610606444,1.00255398633607,,-158630889.0142819
GMACR453-15|Falsomordellistena|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,1.000000000006852,,-155714508.7555028
GMACR460-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999955431359454,1.0000004166361716,,-150949982.96769926
GMACV057-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9997196429188433,1.0002959143530787,,-155852512.07359514
GMADJ091-16|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9997121501506931,1.0002958078585509,,-151210657.11427084
GMADJ101-16|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999941885296039,1.000000000010413,,-148006543.850361
GMAMT1459-16|Mordellidae|Mordellidae|Australia|Western_Australia|BIOUG_AUSMS,0.999989229570731,1.0000723348720078,,-159537761.057637
GMAQA113-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999944702747332,0.9196114433795892,,-155074324.05650106
GMAQB027-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999860276028156,1.0000000000081213,,-152785481.5434613
GMAQB068-17|Mordellidae|Mordellidae|Australia|Queensland|,0.999991907063643,1.000000027630238,,-156214322.42931184
GMAQC091-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999900646055867,1.0000000132575881,,-157981166.32131466
GMAQD022-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999873291841802,1.00000000000002,,-150350198.8531056
GMAQD050-17|Mordellidae|Mordellidae|Australia|Queensland|,0.999993107173518,1.0000000000000075,,-150524941.71762073
GMAQE100-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999882711088872,1.0000000000117208,,-153344570.84162748
GMAQE119-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999948952073336,1.0000000000000009,,-148456230.55252266
GMAQF005-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999936120414415,0.9842163182691127,,-156527229.0458465
GMAQF012-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999785373498026,1.0000000000328855,,-157114127.92822802
GMAQF071-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999922844265298,1.0000000000000087,,-151278026.2932664
GMAQI044-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999863550374254,1.0000000000050957,,-148241225.62158158
GMAQJ030-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999960754451704,1.0000000000000009,,-147028986.24382454
GMAQL599-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999942853446757,1.0,,-147169144.26893204
GMAQO019-17|Mordellidae|Mordellidae|Australia|Queensland|,0.9999786295214893,1.000000002310681,,-152367412.80189368
GMASU156-17|Mordellidae|Mordellidae|Australia|South_Australia|,0.999995414029932,0.9722567063108716,,-153440831.71820864
GMASX017-17|Mordellidae|Mordellidae|Australia|South_Australia|,0.9999900728540065,1.0000000369818245,,-157496411.82701758
GMATR029-16|Mordellidae|Mordellidae|Australia|Tasmania|,0.4466014876714314,2.2381343322267946,,-164736421.34112212
GMATS532-16|Mordellidae|Mordellidae|Australia|Tasmania|,0.9999678894217747,0.9999999961728322,,-155568337.64930198
GMBCA5996-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9997421424831561,1.0002962230193337,,-155354579.00092804
GMBCC3027-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9665330477329308,0.9786248370328219,,-155290701.09421405
GMBCC3046-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9999855606799395,0.9999999957529869,,-157548315.29916993
GMBCD2764-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9999858228561123,1.0000000488951162,,-157376660.97424653
GMBCD2851-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9999754453261459,1.0000000856650426,,-152437456.33481798
GMBCF5672-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.0,1.0003909579155315,,-155615140.34874207
GMBCF5690-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9999944021980943,1.0000142313976919,,-154952414.59538934
GMBCG236-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9999934488376161,1.0000000005656016,,-149924464.71166077
GMBCG257-15|Mordellidae|Mordellidae|Bangladesh|Chittagong|BIOUG_BANGLADESH,0.9997969542260986,1.0002969129003494,,-155673752.55120453
GMBMK019-17|Mordellochroa_abdominalis|Mordellidae|Belarus|Minskaya_Voblasts|,0.999098125264983,1.0011727866055835,,-154773945.80693865
GMBUC1571-14|Mordellidae|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.9999620880176759,1.0000001345264793,,-150535534.02032432
GMBUC1775-14|Mordellistena_pumila|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.0,1.0003878566436633,,-151391586.22122374
GMBUD1559-14|Mordellidae|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.9999924874417274,1.0000000000000002,,-147454771.76813507
GMBUD1560-14|Mordellistena_pumila|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.0,1.0000989442189412,,-150168870.68163958
GMBUE3013-14|Mordellidae|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.7852441212960116,1.1429551790257704,,-154274363.55847523
GMBUE3090-14|Mordella|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.0,1.0000000054685898,,-158097595.7154946
GMBUE3118-14|Mordellistena|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.0,1.0000000143573888,,-153116937.12507203
GMBUE967-14|Mordellidae|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.9998008898704902,1.0002969589789619,,-150396425.14383724
GMBUF1963-14|Mordellistena|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.0,1.0000000093579289,,-151080799.12741
GMBUF1971-14|Mordellidae|Mordellidae|Bulgaria|Sofiya|BIOUG_SOFIYA,0.9991433914349744,1.001176134268057,,-151358078.14449883
GMCAB761-15|Falsomordellistena|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9997331754734966,1.0002961016462983,,-153870268.70540747
GMCAB765-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,1.0000771080038466,,-150118805.21864432
GMCCB1453-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.998913376504628,1.002142933531907,,-159694620.67208606
GMCCB1657-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999941612424128,1.000000030335665,,-154084715.81841028
GMCCB1965-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999572006408723,1.0000006046859342,,-151948143.87096694
GMCCD1305-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999666259145256,1.000000000020311,,-159842968.90757263
GMCCD1316-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.0,1.0003888627386788,,-153085475.59831893
GMCCD1348-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9991299198129152,1.0011751635012212,,-153085310.5342937
GMCCD1357-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.0,1.0000000000211302,,-152452672.45553577
GMCCD1385-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999913337086752,0.9999947070694912,,-158485300.42000675
GMCCE1246-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999923251489347,1.0000000000000022,,-151000485.02945778
GMCCF819-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9991362273804768,1.001176882623384,,-148419363.04991242
GMCCM003-18|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999934509489131,1.0000000221226297,,-151201977.85991365
GMCDD457-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,1.000385540019232,,-150118805.21864432
GMCDU1162-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.0,1.0000001634608073,,-159909657.27753454
GMCDU1180-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999788077116217,1.0000000000202254,,-153228837.94712815
GMCDU1241-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9998017450908909,1.000296968960929,,-155923247.3487936
GMCDV1268-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9997061951849737,1.000295722295758,,-157021205.39343143
GMCDV1310-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9997220791331353,1.0002959481967801,,-151183776.49306816
GMCDX1961-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999679513503156,1.000000000033231,,-157915146.53309307
GMCDX1965-17|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|,0.9999881996175226,1.000000000005976,,-151424026.9811613
GMCFF1158-14|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999949024693886,1.000023010079431,,-154119215.98582527
GMCGG355-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999903489868162,1.0000340071401108,,-158763773.8496571
GMCHA083-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.0,1.0000000432023453,,-151604567.37690848
GMCHB338-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9990940893839116,1.0011724770434853,,-154179237.25816852
GMCHB343-14|Mordellistena|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9997517239969813,1.0002963501873834,,-155632410.4520796
GMCHB350-14|Mordella|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.0,1.0000000054685898,,-158097595.7154946
GMCHC083-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9991230205347951,1.0011746543048683,,-151432258.5864522
GMCHD035-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.999982040178814,1.0000000096254429,,-156988918.87858135
GMCHD559-14|Mordellistena_pumila|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.0,1.0000989619918916,,-151047122.53415194
GMCHE360-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.999973392231034,1.000000092785662,,-155549017.434874
GMCHM642-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999797473386675,1.0000000699449005,,-154741701.27488422
GMCHM656-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999816118677771,1.0000000636175022,,-156435486.21951625
GMCHM657-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9991082139353711,1.0011735612542574,,-158924466.16343352
GMCHM697-14|Mordellidae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.7499928262898243,1.1667498272248722,,-160792802.15859157
GMCHM701-14|Mordellistena|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.0,1.0000001092590602,,-156621726.80505902
GMCHN341-14|Mordellistena|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999810198225124,1.0000000657046577,,-155061229.4224411
GMCHN348-14|Mordellidae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999920217041955,1.0000217425818876,,-156228065.58954284
GMCHN350-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9997887727168562,1.00029681678839,,-157655863.41293836
GMCHN359-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9978777711739171,1.002532815937551,,-158372474.66070756
GMCHN360-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999918527877291,1.000000027797209,,-152767643.97001234
GMCHN361-14|Mordellistena|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9991233509811663,1.001176022721219,,-156163600.08142576
GMCHN372-14|Mordellidae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999853754953069,1.0000000000086728,,-152488006.31369323
GMCHN379-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999811434766641,1.000052210483156,,-159747958.00564298
GMCHN380-14|Mordellistena|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999741236159857,1.0000000907955002,,-154454940.4080049
GMCHN382-14|Mordellistena|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.0,1.0000986904831957,,-155638932.3467132
GMCHN383-14|Mordellidae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999935210208231,1.0000165015165174,,-155944569.58637583
GMCHO317-14|Mordellinae|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9999922602138812,1.0000000262414395,,-155068030.8088005
GMCHO329-14|Mordellistena|Mordellidae|China|Shaanxi|BIOUG_SHAANXI,0.9991086488686278,1.0011735854087096,,-155065781.52396607
GMCII1173-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999941075755698,1.0000000059887062,,-153617281.3164859
GMCII1204-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.999965191853889,1.000000000060308,,-155811832.72496668
GMCII1223-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999884424519772,1.0000000395628925,,-156510215.08132648
GMCII1242-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9990938244850049,1.001172457222789,,-153144250.14358953
GMCII1261-15|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9991062033706793,1.0011734032414517,,-155233815.69911525
GMCJJ653-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999680087116722,1.000010061876535,,-160642691.35585898
GMCJJ670-14|Mordellidae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.749995020702182,1.166750902060325,,-159296560.2281401
GMCJJ936-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999870385263481,1.0000012269381235,,-158116590.506015
GMCJJ961-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999877319306096,1.0000182904791377,,-159955528.1282627
GMCKK274-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999737082647687,1.0000000000934832,,-155352920.42980206
GMCLL496-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9991242635277781,1.001176087885142,,-153546912.3321802
GMCLL504-14|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9997984009626579,1.00029693009475,,-155226673.85926032
GMCRA1090-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999933747865873,1.0000129476095982,,-155833575.13658074
GMCRA1162-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999749610718099,1.0000000000218454,,-157667644.63838392
GMCRA233-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,1.0000002915118356,,-158126125.86484355
GMCRA248-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999942519413023,1.0000112188485757,,-154712336.26982027
GMCRA276-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9997509122677571,1.0002963392177462,,-156939800.31109452
GMCRA300-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.46459829342145814,1.4590653663288942,,-163303032.90226987
GMCRB096-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,1.0000000023671138,,-157537059.9214712
GMCRB129-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9996929441565764,1.0004610804341878,,-161519715.9970342
GMCRB1301-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999882841307876,0.9999717614783662,,-159055606.35585037
GMCRB1304-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999741056739351,1.0000000906169477,,-157243250.81965157
GMCRB152-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9997543061752848,1.0002963839487549,,-155431367.71769378
GMCRD040-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999870909654311,1.000000003122539,,-154724841.73867124
GMCRD046-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9997163593107508,1.0002958676561984,,-159427356.64111942
GMCRE1005-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999875239311194,1.0000000428589086,,-154894979.78820047
GMCRE1010-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.999996193374512,0.9999956108751176,,-147889459.0606546
GMCRE1577-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999893135714738,1.0000000000032039,,-152168358.52469897
GMCRG027-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999942733980732,0.9999977614767416,,-149554910.59406304
GMCRG164-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999901382761699,1.000000000007691,,-152319483.7083757
GMCRH175-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999686460808113,1.0000001102545517,,-153527581.27410552
GMCRI081-13|Falsomordellistena|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9997070298501636,1.0002957344004209,,-153944954.27368137
GMCRK2559-13|Falsomordellistena|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999922290404711,1.0000000253910482,,-154215528.79710695
GMCRK2687-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999760730355454,1.0000000000422729,,-153086054.28711218
GMCRK2692-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999870248273504,1.0000000454167328,,-157975293.27923098
GMCRK2703-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.0,1.000385540019232,,-150118805.21864432
GMCRK2723-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999841751664915,1.0000000000276335,,-152044419.41129896
GMCRL1247-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.999784705704614,1.0002967664571327,,-153866839.19118017
GMCRL2122-13|Mordella|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999828885038795,1.0000000000674443,,-158224595.23131028
GMCRM1796-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.999992452673067,0.9999889751020172,,-156025109.16272157
GMCRN109-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999933902736999,1.0000179653629668,,-155565970.73335743
GMCRN124-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999903889406545,1.0000029266325607,,-157099418.9242494
GMCRN129-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9990742961263422,1.001177418556681,,-154133640.07616603
GMCRN146-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999922321202573,1.0000000000129536,,-154228658.16559398
GMCRN165-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999882715767106,1.0000000398987339,,-156829451.59399396
GMCRN178-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999768710180136,0.999990721660738,,-154623159.2128476
GMCRN262-13|Falsomordellistena|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9999937377633697,1.0000000000334734,,-149459419.585951
GMCRN2842-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.4822894105230119,2.438729553523283,,-164568540.96338013
GMCRT862-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.999989125575739,1.0000000000842584,,-156690014.1166697
GMCRU843-13|Mordellinae|Mordellidae|Costa_Rica|Guanacaste|BIOUG_ACG,0.9996880195162454,1.0002954545874068,,-149590294.87444767
